0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
National Center for Education Statistics,National Center for Education Statistics,National Center for Education Statistics,National Center for Education Statistics,National Center for Education Statistics,National Center for Education Statistics,,,,,,,,,,,,,,,,,,,,
CCD public school data 2023-2024 school year,CCD public school data 2023-2024 school year,CCD public school data 2023-2024 school year,CCD public school data 2023-2024 school year,CCD public school data 2023-2024 school year,CCD public school data 2023-2024 school year,,,,,,,,,,,,,,,,,,,,
The file contains (1348) records based on your search.,The file contains (1348) records based on your search.,The file contains (1348) records based on your search.,The file contains (1348) records based on your search.,The file contains (1348) records based on your search.,The file contains (1348) records based on your search.,,,,,,,,,,,,,,,,,,,,
"NOTES:[ † ] indicates that the data are not applicable.[ – ] indicates that the data are missing.[ ‡ ] indicates that the data do not meet NCES data quality standards.SEARCH CRITERIA: State: ""Kansas"" - School Description: ""Regular, Special Education, Vocational, Other/Alternative""","NOTES:[ † ] indicates that the data are not applicable.[ – ] indicates that the data are missing.[ ‡ ] indicates that the data do not meet NCES data quality standards.SEARCH CRITERIA: State: ""Kansas"" - School Description: ""Regular, Special Education, Vocational, Other/Alternative""","NOTES:[ † ] indicates that the data are not applicable.[ – ] indicates that the data are missing.[ ‡ ] indicates that the data do not meet NCES data quality standards.SEARCH CRITERIA: State: ""Kansas"" - School Description: ""Regular, Special Education, Vocational, Other/Alternative""","NOTES:[ † ] indicates that the data are not applicable.[ – ] indicates that the data are missing.[ ‡ ] indicates that the data do not meet NCES data quality standards.SEARCH CRITERIA: State: ""Kansas"" - School Description: ""Regular, Special Education, Vocational, Other/Alternative""","NOTES:[ † ] indicates that the data are not applicable.[ – ] indicates that the data are missing.[ ‡ ] indicates that the data do not meet NCES data quality standards.SEARCH CRITERIA: State: ""Kansas"" - School Description: ""Regular, Special Education, Vocational, Other/Alternative""","NOTES:[ † ] indicates that the data are not applicable.[ – ] indicates that the data are missing.[ ‡ ] indicates that the data do not meet NCES data quality standards.SEARCH CRITERIA: State: ""Kansas"" - School Description: ""Regular, Special Education, Vocational, Other/Alternative""",,,,,,,,,,,,,,,,,,,,
"NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. To download full CCD datasets, please go to the CCD home page. http://nces.ed.gov/ccd","NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. To download full CCD datasets, please go to the CCD home page. http://nces.ed.gov/ccd","NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. To download full CCD datasets, please go to the CCD home page. http://nces.ed.gov/ccd","NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. To download full CCD datasets, please go to the CCD home page. http://nces.ed.gov/ccd","NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. To download full CCD datasets, please go to the CCD home page. http://nces.ed.gov/ccd","NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. To download full CCD datasets, please go to the CCD home page. http://nces.ed.gov/ccd",,,,,,,,,,,,,,,,,,,,
NCES School ID,State School ID,NCES District ID,State District ID,Low Grade,High Grade,School Name,District,County Name,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code,Locale,Charter,Students,Teachers,Student Teacher Ratio,Free Lunch,Reduced Lunch,Directly Certified,Type,Status
200000100524,KS-D0306-3056,2000001,KS-D0306,PK,06,Southeast Saline Elem,Southeast Of Saline,Saline County,5056 E K-4 Highway,Gypsum,KS,67448,,(785)536-4215,42,"Rural, Distant",No,354.00000,24.80000,14.2700000,82.00000,17.00000,–,Regular,Open
200000100523,KS-D0306-3052,2000001,KS-D0306,07,12,Southeast Saline High,Southeast Of Saline,Saline County,5056 E. K-4 Highway,Gypsum,KS,67448,,(785)536-4286,42,"Rural, Distant",No,329.00000,26.70000,12.3200000,75.00000,9.00000,–,Regular,Open
200867000181,KS-D0245-1178,2008670,KS-D0245,PK,05,Southern Coffey County Elementary,LeRoy-Gridley,Coffey County,PO Box 426,Gridley,KS,66852,,(620)836-2151,43,"Rural, Remote",No,81.00000,7.40000,10.9500000,38.00000,12.00000,–,Regular,Open
200867000180,KS-D0245-1176,2008670,KS-D0245,09,12,Southern Coffey County High School,LeRoy-Gridley,Coffey County,PO Box 188,LeRoy,KS,66857,,(620)964-2217,43,"Rural, Remote",No,38.00000,6.60000,5.7600000,13.00000,9.00000,–,Regular,Open
200867001794,KS-D0245-1182,2008670,KS-D0245,06,08,Southern Coffey County Middle School,LeRoy-Gridley,Coffey County,1013 N Main,Gridley,KS,66852,,(620)964-2217,43,"Rural, Remote",No,51.00000,3.60000,14.1700000,34.00000,11.00000,–,Regular,Open
201089000840,KS-D0382-5088,2010890,KS-D0382,PK,04,Southwest Elem,Pratt,Pratt County,900 W. 8th,Pratt,KS,67124,,(620)672-4520,33,"Town, Remote",No,551.00000,26.00000,21.1900000,206.00000,45.00000,–,Regular,Open
200819001300,KS-D0483-7804,2008190,KS-D0483,06,12,Southwestern Heights Jr/Sr High,Kismet-Plains,Seward County,17222 Mustang Road,Kismet,KS,67859,,(620)563-7292,43,"Rural, Remote",No,309.00000,25.40000,12.1700000,189.00000,44.00000,–,Regular,Open
201299000316,KS-D0259-1780,2012990,KS-D0259,09,12,Sowers Alternative High School,Wichita,Sedgwick County,2400 Wassall St,Wichita,KS,67216,,(316)973-1600,11,"City, Large",No,75.00000,14.00000,5.3600000,69.00000,1.00000,–,Regular,Open
201299001719,KS-D0259-1693,2012990,KS-D0259,PK,05,Spaght Multimedia Magnet,Wichita,Sedgwick County,2316 E 10th,Wichita,KS,67214,,(316)973-7300,11,"City, Large",No,436.00000,34.00000,12.8200000,408.00000,18.00000,–,Regular,Open
201182000836,KS-D0381-5058,2011820,KS-D0381,PK,05,Spearville Elem,Spearville,Ford County,P.O. Box 337,Spearville,KS,67876,,(620)385-2556,43,"Rural, Remote",No,192.00000,13.50000,14.2200000,52.00000,4.00000,–,Regular,Open
201182000837,KS-D0381-5060,2011820,KS-D0381,06,12,Spearville Jr/Sr High,Spearville,Ford County,P O Box 158,Spearville,KS,67876,,(620)385-2631,43,"Rural, Remote",No,171.00000,15.30000,11.1800000,43.00000,4.00000,–,Regular,Open
200636001386,KS-D0499-8268,2006360,KS-D0499,PK,02,Spring Grove Primary Center,Galena,Cherokee County,702 E. 7th Street,Galena,KS,66739,,(620)783-4499,41,"Rural, Fringe",No,216.00000,11.20000,19.2900000,134.00000,16.00000,–,Regular,Open
201185001885,KS-D0230-0787,2011850,KS-D0230,PK,05,Spring Hill Elementary School,Spring Hill,Johnson County,300 S Webster St,Spring Hill,KS,66083,,(913)592-7277,31,"Town, Fringe",No,613.00000,45.50000,13.4700000,135.00000,47.00000,–,Regular,Open
201185000118,KS-D0230-0790,2011850,KS-D0230,09,12,Spring Hill High School,Spring Hill,Johnson County,19701 S. Ridgeview,Spring Hill,KS,66083,,(913)592-7299,41,"Rural, Fringe",No,1038.00000,67.00000,15.4900000,159.00000,43.00000,–,Regular,Open
201185000119,KS-D0230-0792,2011850,KS-D0230,06,08,Spring Hill Middle School,Spring Hill,Miami County,301 E South Street,Spring Hill,KS,66083,,(913)592-7288,31,"Town, Fringe",No,283.00000,26.50000,10.6800000,79.00000,23.00000,–,Regular,Open
200789001892,KS-D0475-7593,2007890,KS-D0475,PK,05,Spring Valley Elementary,Geary County Schools,Geary County,1601 Hickory Lane,Junction City,KS,66441,,(785)717-4790,31,"Town, Fringe",No,449.00000,26.00000,17.2700000,178.00000,42.00000,–,Regular,Open
201188000483,KS-D0297-2812,2011880,KS-D0297,PK,05,St Francis Elem,St Francis Comm Sch,Cheyenne County,P O Box 1110,St Francis,KS,67756,,(785)332-8143,43,"Rural, Remote",No,137.00000,10.30000,13.3000000,45.00000,19.00000,–,Regular,Open
201188000484,KS-D0297-2816,2011880,KS-D0297,06,12,St Francis High,St Francis Comm Sch,Cheyenne County,P O Box 1110,St Francis,KS,67756,,(785)332-8153,43,"Rural, Remote",No,165.00000,14.40000,11.4600000,66.00000,20.00000,–,Regular,Open
200000400597,KS-D0323-3488,2000004,KS-D0323,PK,04,St George Elem,Rock Creek,Pottawatomie County,P O Box 31,St George,KS,66535,,(785)494-2482,41,"Rural, Fringe",No,384.00000,28.00000,13.7100000,70.00000,23.00000,–,Regular,Open
201191000710,KS-D0350-4180,2011910,KS-D0350,PK,06,St John Elem,St John-Hudson,Stafford County,505 N. Broadway,St. John,KS,67576,,(620)549-3518,43,"Rural, Remote",No,220.00000,13.20000,16.6700000,74.00000,8.00000,–,Regular,Open
201191000711,KS-D0350-4182,2011910,KS-D0350,07,12,St John High,St John-Hudson,Stafford County,505 N. Broadway,St. John,KS,67576,,(620)549-3277,43,"Rural, Remote",No,135.00000,11.80000,11.4400000,62.00000,8.00000,–,Regular,Open
200797000591,KS-D0321-3430,2007970,KS-D0321,PK,06,St Marys Elem,Kaw Valley,Pottawatomie County,312 Grand Avenue,St Marys,KS,66536,,(785)437-6159,42,"Rural, Distant",No,275.00000,27.30000,10.0700000,98.00000,27.00000,–,Regular,Open
200002201857,KS-S0507-8614,2000022,KS-S0507,01,12,St. Hosp. Training Center Parsons,St. Hosp. Training Center Parsons,Labette County,2601 Gabriel,Parsons,KS,67357,,(620)421-6550,33,"Town, Remote",No,16.00000,–,†,†,†,–,Regular,Open
201108002034,KS-D0267-2071,2011080,KS-D0267,PK,08,St. Marks School,Renwick,Sedgwick County,19001 West 29th Street North,Colwich,KS,67030,,(316)796-1466,41,"Rural, Fringe",No,323.00000,21.40000,15.0900000,35.00000,6.00000,–,Regular,Open
200797000592,KS-D0321-3432,2007970,KS-D0321,07,12,St. Marys Junior Senior High,Kaw Valley,Pottawatomie County,601 E Lasley,St Marys,KS,66536,,(785)437-6257,42,"Rural, Distant",No,254.00000,26.20000,9.6900000,83.00000,27.00000,–,Regular,Open
200477001786,KS-D0505-8370,2004770,KS-D0505,PK,05,St. Paul Elementary School,Chetopa-St. Paul,Neosho County,118 First Street,St. Paul,KS,66771,,(620)449-2245,43,"Rural, Remote",No,138.00000,9.00000,15.3300000,49.00000,13.00000,–,Regular,Open
200477001928,KS-D0505-8372,2004770,KS-D0505,09,12,St. Paul High School,Chetopa-St. Paul,Neosho County,118 First Street,St. Paul,KS,66771,,(620)449-2245,43,"Rural, Remote",No,67.00000,5.60000,11.9600000,23.00000,9.00000,–,Regular,Open
200477001907,KS-D0505-8373,2004770,KS-D0505,06,08,St. Paul Middle School,Chetopa-St. Paul,Neosho County,118 First Street,St. Paul,KS,66771,,(620)449-2245,43,"Rural, Remote",No,51.00000,2.90000,17.5900000,15.00000,10.00000,–,Regular,Open
201197000707,KS-D0349-4158,2011970,KS-D0349,PK,05,Stafford Elementary,Stafford,Stafford County,P.O. Box 400,Stafford,KS,67578,,(620)234-5255,43,"Rural, Remote",No,129.00000,11.50000,11.2200000,69.00000,15.00000,–,Regular,Open
201197000708,KS-D0349-4164,2011970,KS-D0349,06,12,Stafford Middle School/High School,Stafford,Stafford County,P O Box 370,Stafford,KS,67578,,(620)234-5248,43,"Rural, Remote",No,113.00000,11.50000,9.8300000,62.00000,8.00000,–,Regular,Open
201299000317,KS-D0259-1782,2012990,KS-D0259,PK,05,Stanley Elem,Wichita,Sedgwick County,1749 S Martinson,Wichita,KS,67213,,(316)973-1300,11,"City, Large",No,357.00000,32.41000,11.0200000,294.00000,34.00000,–,Regular,Open
201200000111,KS-D0229-0768,2012000,KS-D0229,PK,05,Stanley Elementary,Blue Valley,Johnson County,6121 W. 158th St.,Overland Park,KS,66223,,(913)239-7200,12,"City, Midsize",No,637.00000,26.40000,24.1300000,100.00000,19.00000,–,Regular,Open
200786001144,KS-D0452-6982,2007860,KS-D0452,PK,06,Stanton County Elementary,Stanton County,Stanton County,P O Box C,Johnson,KS,67855,,(620)492-6216,43,"Rural, Remote",No,240.00000,17.00000,14.1200000,116.00000,22.00000,–,Regular,Open
200786001145,KS-D0452-6984,2007860,KS-D0452,07,12,Stanton County Jr./Sr. High School,Stanton County,Stanton County,P O Box C,Johnson,KS,67855,,(620)492-6284,43,"Rural, Remote",No,185.00000,10.00000,18.5000000,95.00000,24.00000,–,Regular,Open
200549001462,KS-D0232-0837,2005490,KS-D0232,PK,05,Starside Elem,De Soto,Johnson County,35400 W 91St,De Soto,KS,66018,,(913)667-6270,41,"Rural, Fringe",No,439.00000,39.30000,11.1700000,175.00000,41.00000,–,Regular,Open
201226001463,KS-D0501-8504,2012260,KS-D0501,PK,05,State Street Elem,Topeka Public Schools,Shawnee County,500 NE Sumner St,Topeka,KS,66616,,(785)235-7280,12,"City, Midsize",No,419.00000,35.70000,11.7400000,335.00000,42.00000,–,Regular,Open
201014002179,KS-D0233-1379,2010140,KS-D0233,12,12,Step Up Virtual,Olathe,Johnson County,300 E. Loula St,Olathe,KS,66061,,(913)780-7880,21,"Suburban, Large",No,161.00000,–,†,†,†,†,Regular,New
201203000808,KS-D0376-4864,2012030,KS-D0376,PK,06,Sterling Grade School,Sterling,Rice County,218 5th,Sterling,KS,67579,,(620)278-3112,43,"Rural, Remote",No,271.00000,19.20000,14.1100000,87.00000,22.00000,–,Regular,Open
201203000809,KS-D0376-4866,2012030,KS-D0376,07,12,Sterling Junior High/Senior High,Sterling,Rice County,308 E Washington,Sterling,KS,67579,,(620)278-2171,43,"Rural, Remote",No,240.00000,18.25000,13.1500000,74.00000,20.00000,–,Regular,Open
201137000515,KS-D0305-3014,2011370,KS-D0305,PK,05,Stewart Elem,Salina,Saline County,2123 Roach,Salina,KS,67401,,(785)309-4450,33,"Town, Remote",No,424.00000,30.12000,14.0800000,150.00000,48.00000,–,Regular,Open
201200000114,KS-D0229-0774,2012000,KS-D0229,KG,05,Stilwell Elementary,Blue Valley,Johnson County,6410 W. 199th St.,Stilwell,KS,66085,,(913)239-7300,41,"Rural, Fringe",No,253.00000,19.90000,12.7100000,29.00000,12.00000,–,Regular,Open
201206000401,KS-D0271-2156,2012060,KS-D0271,PK,08,Stockton Elem,Stockton,Rooks County,201 N. Cypress,Stockton,KS,67669,,(785)425-6120,43,"Rural, Remote",No,223.00000,15.80000,14.1100000,111.00000,26.00000,–,Regular,Open
201206000402,KS-D0271-2158,2012060,KS-D0271,09,12,Stockton High,Stockton,Rooks County,105 North Cypress,Stockton,KS,67669,,(785)425-6784,43,"Rural, Remote",No,78.00000,12.20000,6.3900000,32.00000,7.00000,–,Regular,Open
200546002113,KS-D0260-2106,2005460,KS-D0260,PK,05,Stone Creek Elementary,Derby,Sedgwick County,3012 N. Triple Creek Dr,Derby,KS,67037,,(316)788-8555,21,"Suburban, Large",No,434.00000,28.00000,15.5000000,113.00000,26.00000,–,Regular,Open
200795001432,KS-D0500-8348,2007950,KS-D0500,KG,05,Stony Point North,Kansas City,Wyandotte County,8200 Elizabeth,Kansas City,KS,66112,,(913)627-4500,12,"City, Midsize",No,301.00000,25.20000,11.9400000,220.00000,40.00000,–,Regular,Open
200795001431,KS-D0500-8346,2007950,KS-D0500,KG,05,Stony Point South,Kansas City,Wyandotte County,150 South 78th St,Kansas City,KS,66111,,(913)627-4600,41,"Rural, Fringe",No,251.00000,19.00000,13.2100000,165.00000,33.00000,–,Regular,Open
201299001799,KS-D0259-1785,2012990,KS-D0259,06,08,Stucky Middle School,Wichita,Sedgwick County,4545 N Broadview Circle,Wichita,KS,67220,,(316)973-8400,11,"City, Large",No,545.00000,40.57000,13.4300000,346.00000,57.00000,–,Regular,Open
201209000800,KS-D0374-4834,2012090,KS-D0374,PK,06,Sublette Elem,Sublette,Haskell County,Box 550,Sublette,KS,67877,,(620)675-2286,43,"Rural, Remote",No,204.00000,23.20000,8.7900000,131.00000,17.00000,–,Regular,Open
201209000801,KS-D0374-4836,2012090,KS-D0374,09,12,Sublette High,Sublette,Haskell County,Box 460,Sublette,KS,67877,,(620)675-2232,43,"Rural, Remote",No,122.00000,10.00000,12.2000000,65.00000,8.00000,–,Regular,Open
201209001687,KS-D0374-4838,2012090,KS-D0374,07,08,Sublette Middle,Sublette,Haskell County,Box 460,Sublette,KS,67877,,(620)675-8504,43,"Rural, Remote",No,57.00000,5.10000,11.1800000,35.00000,4.00000,–,Regular,Open
201242000068,KS-D0214-0444,2012420,KS-D0214,03,05,Sullivan Elem,Ulysses,Grant County,600 W Nebraska,Ulysses,KS,67880,,(620)356-1742,33,"Town, Remote",No,318.00000,22.25000,14.2900000,209.00000,37.00000,–,Regular,Open
201014002102,KS-D0233-0950,2010140,KS-D0233,06,08,Summit Trail Middle School,Olathe,Johnson County,22201 W 118th St,Olathe,KS,66061,,(913)780-7200,21,"Suburban, Large",No,562.00000,47.50000,11.8300000,151.00000,29.00000,–,Regular,Open
200795001419,KS-D0500-8322,2007950,KS-D0500,08,12,Sumner Academy of Arts & Science,Kansas City,Wyandotte County,1610 N 8th Street,Kansas City,KS,66101,,(913)627-7200,12,"City, Midsize",No,1005.00000,61.34000,16.3800000,528.00000,103.00000,–,Regular,Open
201050001627,KS-D0368-4690,2010500,KS-D0368,03,05,Sunflower Elem,Paola,Miami County,1401 E 303rd St,Paola,KS,66071,,(913)294-8040,32,"Town, Distant",No,379.00000,27.50000,13.7800000,133.00000,22.00000,–,Regular,Open
201164000932,KS-D0512-8857,2011640,KS-D0512,PK,06,Sunflower Elem,Shawnee Mission Pub Sch,Johnson County,8955 Loiret Blvd,Lenexa,KS,66219,,(913)993-5400,13,"City, Small",No,397.00000,27.10000,14.6500000,103.00000,26.00000,–,Regular,Open
200840000778,KS-D0497-8189,2008400,KS-D0497,KG,05,Sunflower Elementary,Lawrence,Douglas County,2521 Inverness Drive,Lawrence,KS,66047,,(785)832-5870,13,"City, Small",No,452.00000,33.08000,13.6600000,175.00000,40.00000,–,Regular,Open
200642000997,KS-D0231-0814,2006420,KS-D0231,PK,04,Sunflower Elementary,Gardner Edgerton,Johnson County,775 North Center,Gardner,KS,66030,,(913)856-3700,21,"Suburban, Large",No,311.00000,25.30000,12.2900000,78.00000,16.00000,–,Regular,Open
200001502101,KS-D0290-2658,2000015,KS-D0290,PK,05,Sunflower Elementary School,Ottawa,Franklin County,1404 South Ash Street,Ottawa,KS,66067,,(785)229-8050,41,"Rural, Fringe",No,328.00000,29.00000,11.3100000,157.00000,24.00000,–,Regular,Open
200336001727,KS-D0385-5184,2003360,KS-D0385,PK,05,Sunflower Elementary School,Andover,Butler County,616 E. Douglas,Andover,KS,67002,,(316)218-4730,41,"Rural, Fringe",No,365.00000,23.80000,15.3400000,91.00000,10.00000,–,Regular,Open
200873001589,KS-D0480-7725,2008730,KS-D0480,PK,05,Sunflower Elementary School,Liberal,Seward County,P. O. Box 949,Liberal,KS,67905,,(620)604-2800,33,"Town, Remote",No,560.00000,22.00000,25.4500000,430.00000,72.00000,–,Regular,Open
200558001093,KS-D0443-6682,2005580,KS-D0443,PK,05,Sunnyside Elem,Dodge City,Ford County,511 Sunnyside St,Dodge City,KS,67801,,(620)471-2112,33,"Town, Remote",No,363.00000,12.50000,29.0400000,316.00000,39.00000,–,Regular,Open
201014001541,KS-D0233-9300,2010140,KS-D0233,PK,05,Sunnyside Elementary School,Olathe,Johnson County,16025 S. Lindenwood Dr,Olathe,KS,66062,,(913)780-7680,21,"Suburban, Large",No,330.00000,25.60000,12.8900000,38.00000,13.00000,–,Regular,Open
201200001841,KS-D0229-7790,2012000,KS-D0229,KG,05,Sunrise Point Elementary,Blue Valley,Johnson County,15800 Roe Ave.,Overland Park,KS,66224,,(913)239-7500,12,"City, Midsize",No,478.00000,33.20000,14.4000000,27.00000,8.00000,–,Regular,Open
201137000517,KS-D0305-3018,2011370,KS-D0305,PK,05,Sunset Elem,Salina,Saline County,1510 W Republic,Salina,KS,67401,,(785)309-4520,33,"Town, Remote",No,379.00000,32.18000,11.7800000,261.00000,27.00000,–,Regular,Open
200996002010,KS-D0373-4842,2009960,KS-D0373,KG,04,Sunset Elementary,Newton,Harvey County,619 Boyd,Newton,KS,67114,,(316)284-6570,32,"Town, Distant",No,208.00000,17.54000,11.8600000,126.00000,26.00000,–,Regular,Open
200840001373,KS-D0497-8210,2008400,KS-D0497,KG,05,Sunset Hill Elem,Lawrence,Douglas County,901 Schwarz Rd,Lawerence,KS,66049,,(785)832-5880,13,"City, Small",No,398.00000,25.73000,15.4700000,179.00000,42.00000,–,Regular,Open
201200001400,KS-D0229-7788,2012000,KS-D0229,PK,05,Sunset Ridge Elementary,Blue Valley,Johnson County,14901 England St.,Overland Park,KS,66221,,(913)239-7400,12,"City, Midsize",No,433.00000,33.20000,13.0400000,27.00000,9.00000,–,Regular,Open
200918001049,KS-D0383-5135,2009180,KS-D0383,06,08,Susan B Anthony Middle School,Manhattan-Ogden,Riley County,2501 Browning,Manhattan,KS,66502,,(785)587-2890,13,"City, Small",No,762.00000,55.32000,13.7700000,217.00000,34.00000,–,Regular,Open
200546000357,KS-D0260-1934,2005460,KS-D0260,PK,05,Swaney Elem,Derby,Sedgwick County,501 E English,Derby,KS,67037,,(316)788-8560,21,"Suburban, Large",No,361.00000,30.35000,11.8900000,196.00000,36.00000,–,Regular,Open
201026000772,KS-D0367-4664,2010260,KS-D0367,PK,KG,Swenson Early Childhood Education Center,Osawatomie,Miami County,1901 Parker Ave,Osawatomie,KS,66064,,(913)755-3220,42,"Rural, Distant",No,190.00000,13.00000,14.6200000,103.00000,23.00000,–,Regular,Open
201212001976,KS-D0299-2861,2012120,KS-D0299,07,12,Sylvan-Lucas Unified Jr. sr,Sylvan Grove,Lincoln County,PO Box 303,Sylvan Grove,KS,67481,,(785)526-7175,43,"Rural, Remote",No,153.00000,10.50000,14.5700000,55.00000,15.00000,–,Regular,Open
201215001347,KS-D0494-8110,2012150,KS-D0494,PK,06,Syracuse Elem,Syracuse,Hamilton County,PO Box 1187,Syracuse,KS,67878,,(620)384-5203,43,"Rural, Remote",No,304.00000,26.00000,11.6900000,214.00000,15.00000,–,Regular,Open
201215001348,KS-D0494-8114,2012150,KS-D0494,07,12,Syracuse High,Syracuse,Hamilton County,PO Box 1187,Syracuse,KS,67878,,(620)384-7446,43,"Rural, Remote",No,222.00000,13.00000,17.0800000,118.00000,22.00000,–,Regular,Open
200546001599,KS-D0260-1944,2005460,KS-D0260,PK,05,Tanglewood Elem,Derby,Sedgwick County,830 Ridgecrest Rd,Derby,KS,67037,,(316)788-8565,21,"Suburban, Large",No,596.00000,25.10000,23.7500000,106.00000,30.00000,–,Regular,Open
201218001137,KS-D0450-6946,2012180,KS-D0450,PK,06,Tecumseh North Elem,Shawnee Heights,Shawnee County,314 SE Stanton Road,Tecumseh,KS,66542,,(785)379-5910,22,"Suburban, Midsize",No,460.00000,31.40000,14.6500000,212.00000,28.00000,–,Regular,Open
201218001138,KS-D0450-6948,2012180,KS-D0450,PK,06,Tecumseh South Elem,Shawnee Heights,Shawnee County,3346 SE Tecumseh Rd,Tecumseh,KS,66542,,(785)379-5950,41,"Rural, Fringe",No,470.00000,33.90000,13.8600000,163.00000,40.00000,–,Regular,Open
200396000166,KS-D0240-1088,2003960,KS-D0240,PK,06,Tescott Elem,Twin Valley,Ottawa County,Box 196,Tescott,KS,67484,,(785)283-4774,43,"Rural, Remote",No,79.00000,8.15000,9.6900000,51.00000,11.00000,–,Regular,Open
200396000167,KS-D0240-1090,2003960,KS-D0240,07,12,Tescott Junior High/High School,Twin Valley,Ottawa County,Box 196,Tescott,KS,67484,,(785)283-4774,43,"Rural, Remote",No,67.00000,8.20000,8.1700000,28.00000,10.00000,–,Regular,Open
200474001867,KS-D0447-6871,2004740,KS-D0447,PK,08,Thayer Schools,Cherryvale,Neosho County,618 East 4th St.,Cherryvale,KS,67335,,(620)522-2109,42,"Rural, Distant",No,130.00000,11.00000,11.8200000,60.00000,8.00000,–,Regular,Open
201251002087,KS-D0262-2007,2012510,KS-D0262,06,12,The Learning Center,Valley Center Pub Sch,Sedgwick County,426 S. Meridian Ave.,Valley Center,KS,67147,,(316)755-7080,21,"Suburban, Large",No,67.00000,–,†,3.00000,0.00000,–,Regular,Open
200918000850,KS-D0383-5130,2009180,KS-D0383,PK,05,Theo Roosevelt Elem,Manhattan-Ogden,Riley County,1401 Houston Street,Manhattan,KS,66502,,(785)587-2090,13,"City, Small",No,474.00000,19.33000,24.5200000,228.00000,35.00000,–,Regular,Open
200795001394,KS-D0500-8287,2007950,KS-D0500,KG,05,Thomas A Edison Elem,Kansas City,Wyandotte County,1000 Locust Street,Kansas City,KS,66103,,(913)627-4900,12,"City, Midsize",No,232.00000,20.63000,11.2500000,190.00000,16.00000,–,Regular,Open
200034601903,KS-D0110-0192,2000346,KS-D0110,KG,03,THUNDER RIDGE ELEMENTARY,Thunder Ridge Schools,Smith County,PO BOX 188,KENSINGTON,KS,66951,,(785)476-3241,43,"Rural, Remote",No,45.00000,5.90000,7.6300000,20.00000,4.00000,–,Regular,Open
200034601922,KS-D0110-0193,2000346,KS-D0110,09,12,THUNDER RIDGE HIGH SCHOOL,Thunder Ridge Schools,Smith County,PO BOX 188,KENSINGTON,KS,66951,,(785)476-2217,43,"Rural, Remote",No,63.00000,7.55000,8.3400000,26.00000,5.00000,–,Regular,Open
200034601900,KS-D0110-0194,2000346,KS-D0110,04,08,THUNDER RIDGE MIDDLE SCHOOL,Thunder Ridge Schools,Phillips County,PO BOX 209,AGRA,KS,67621,,(785)638-2244,43,"Rural, Remote",No,71.00000,6.95000,10.2200000,22.00000,15.00000,–,Regular,Open
201200001934,KS-D0229-0759,2012000,KS-D0229,PK,05,Timber Creek Elementary School,Blue Valley,Johnson County,16451 Flint St,Overland Park,KS,66062,,(913)239-7800,12,"City, Midsize",No,582.00000,36.20000,16.0800000,11.00000,2.00000,–,Regular,Open
201185002108,KS-D0230-0951,2011850,KS-D0230,PK,05,Timber Sage Elementary School,Spring Hill,Johnson County,15800 W 173rd Terrace,Olathe,KS,66062,,(913)592-7244,21,"Suburban, Large",No,374.00000,28.00000,13.3600000,30.00000,8.00000,–,Regular,Open
200594001797,KS-D0253-1430,2005940,KS-D0253,PK,05,Timmerman Elementary,Emporia,Lyon County,2901 Timmerman Dr,Emporia,KS,66801,,(620)341-2270,33,"Town, Remote",No,367.00000,29.50000,12.4400000,132.00000,28.00000,–,Regular,Open
200447001844,KS-D0272-2179,2004470,KS-D0272,KG,08,Tipton Community School,Waconda,Mitchell County,PO Box 154,Tipton,KS,67485,,(785)373-5355,43,"Rural, Remote",No,50.00000,4.20000,11.9000000,7.00000,0.00000,–,Regular,Open
201164001560,KS-D0512-8858,2011640,KS-D0512,PK,06,Tomahawk Elem,Shawnee Mission Pub Sch,Johnson County,6301 W 78th St,Overland Park,KS,66204,,(913)993-5500,12,"City, Midsize",No,279.00000,25.40000,10.9800000,64.00000,11.00000,–,Regular,Open
201014001590,KS-D0233-0877,2010140,KS-D0233,PK,05,Tomahawk Elem,Olathe,Johnson County,13820 Brougham Dr,Olathe,KS,66062,,(913)780-7690,21,"Suburban, Large",No,348.00000,26.40000,13.1800000,143.00000,23.00000,–,Regular,Open
201221001864,KS-D0464-7300,2012210,KS-D0464,PK,05,Tonganoxie Elem,Tonganoxie,Leavenworth County,1180 S. East Street,Tonganoxie,KS,66086,,(913)416-1480,31,"Town, Fringe",No,936.00000,61.44000,15.2300000,226.00000,65.00000,–,Regular,Open
201221001205,KS-D0464-7298,2012210,KS-D0464,09,12,Tonganoxie High,Tonganoxie,Leavenworth County,404 E HWY 24-40,Tonganoxie,KS,66086,,(913)416-1460,31,"Town, Fringe",No,633.00000,48.13000,13.1500000,133.00000,44.00000,–,Regular,Open
